ថ្ដែ	ថ្ដែ	ថ・្・ដ・ែ
ថ្ដែថ្ដក	ថ្ដែ|ថ្ដក	ថ・្・ដ・ែ・ថ・្・ដ・ក
ថ្ដែថ្ដក	ថ្ដែ|ថ្ដក	ថ・្・ដ・ែ・ថ・្・ដ・ក
ថ្ដែថ្ដុក	ថ្ដែ|ថ្ដុក	ថ・្・ដ・ែ・ថ・្・ដ・ុ・ក
ថ្ដែថ្ដុក	ថ្ដែ|ថ្ដុក	ថ・្・ដ・ែ・ថ・្・ដ・ុ・ក
ថ្ដោក	ថ្ដោក	ថ・្・ដ・ោ・ក
ថ្ដោកក្ដារ	ថ្ដោក|ក្ដារ	ថ・្・ដ・ោ・ក・ក・្・ដ・ា・រ
ថ្ដោកជើងចែវ	ថ្ដោក|ជើង|ចែវ	ថ・្・ដ・ោ・ក・ជ・ើ・ង・ច・ែ・វ
